customerid,systemloanid,loannumber,approveddate,creationdate,loanamount,totaldue,termdays,referredby,good_bad_flag
8a858eea5c82f136015c82f59f3201c7,301966918,2,2017-07-06 18:16:52.000000,2017-07-06 17:16:36.000000,10000.0000,11500.0000,15,,Bad
8a858f2656e154de0156f197d9a64b2e,302003151,2,2017-07-30 09:06:11.000000,2017-07-30 08:06:02.000000,10000.0000,11500.0000,15,,Bad
8a858fa25bd92c20015bdec1e1616d76,301964082,3,2017-07-04 23:45:10.000000,2017-07-04 22:45:05.000000,10000.0000,13000.0000,30,,Bad
8a858ff554e290e10154f6ff4a302f7e,302001998,3,2017-07-29 11:02:17.000000,2017-07-29 10:01:05.000000,20000.0000,24500.0000,30,,Bad
8a85882653e2eb990153e7b4c52d2815,301989274,13,2017-07-21 13:20:13.000000,2017-07-21 12:20:05.000000,40000.0000,44000.0000,30,,Good
8a8588ae53f1cb7c01540f4e83bc3b26,301995886,14,2017-07-25 20:11:32.000000,2017-07-25 19:11:23.000000,40000.0000,48000.0000,60,,Good
8a858900536a043401537f6cf1b222b7,301960359,8,2017-07-02 21:48:04.000000,2017-07-02 20:46:57.000000,40000.0000,44000.0000,30,,Good
8a858959537a097401537c7ed53d0780,301972667,8,2017-07-11 09:38:46.000000,2017-07-11 08:38:33.000000,40000.0000,48000.0000,60,,Good
8a8589a7545186b1015453b6a01b196e,301994135,3,2017-07-24 19:47:24.000000,2017-07-24 18:46:37.000000,20000.0000,24500.0000,30,,Good
8a858e005c2154c2015c30e623201bdd,301981605,3,2017-07-17 11:07:54.000000,2017-07-17 10:07:47.000000,10000.0000,11500.0000,15,,Good
8a858e0a5668e69c015669d6d4233c13,301974290,3,2017-07-12 10:14:19.000000,2017-07-12 09:14:12.000000,10000.0000,13000.0000,30,,Good
8a858e165ad25487015ad6eb97ee2fbe,301979013,8,2017-07-15 11:33:52.000000,2017-07-15 10:33:36.000000,30000.0000,34500.0000,30,,Good
8a858e205bcee61c015bcf7dfcf3355b,301985502,4,2017-07-19 12:11:29.000000,2017-07-19 11:11:23.000000,20000.0000,22250.0000,15,,Good
8a858e345a04f20b015a0b7763b67cf8,301964036,5,2017-07-04 22:54:06.000000,2017-07-04 21:53:59.000000,10000.0000,11500.0000,15,,Bad
8a858e4357be1daf0157bebb3c4c6fa3,301958812,9,2017-07-01 11:24:34.000000,2017-07-01 10:24:28.000000,20000.0000,23000.0000,30,,Good
8a858e495d1e235c015d2165e0c54533,301998825,2,2017-07-27 13:47:09.000000,2017-07-27 12:47:03.000000,10000.0000,11500.0000,15,,Good
8a858e5856b7840c0156c289b8584f4c,301958899,8,2017-07-01 12:36:33.000000,2017-07-01 11:36:27.000000,20000.0000,24500.0000,30,,Good
8a858e655cd0642d015cd3f9aa8219c6,301982254,2,2017-07-17 16:26:11.000000,2017-07-17 15:24:58.000000,10000.0000,11500.0000,15,,Good
8a858e6b5ccb6ea8015ccf29e82b1b24,301972549,2,2017-07-11 08:20:32.000000,2017-07-11 07:20:27.000000,10000.0000,13000.0000,30,,Bad
8a858f97594ab63d01596372af8d4bef,301978586,8,2017-07-15 02:02:40.000000,2017-07-15 01:01:29.000000,30000.0000,34500.0000,30,,Good
8a858f995d32ae84015d3539f6585536,301999268,2,2017-07-27 18:07:23.000000,2017-07-27 17:07:15.000000,10000.0000,11500.0000,15,,Good
8a858fa05908043801590d3c3a4e6f83,301983528,8,2017-07-18 10:57:16.000000,2017-07-18 09:56:06.000000,30000.0000,34500.0000,30,,Good
8a858fa25c120898015c15c3d3804d2a,301962418,2,2017-07-04 02:19:55.000000,2017-07-04 01:19:49.000000,10000.0000,13000.0000,30,,Good
8a858faa56dffac60156e557ec6e77b6,301969251,9,2017-07-08 13:42:00.000000,2017-07-08 12:41:53.000000,40000.0000,44000.0000,30,,Good
8a858faf5679a83801567f5bc4fc7215,302001492,5,2017-07-28 23:33:42.000000,2017-07-28 22:33:34.000000,10000.0000,13000.0000,30,,Good
8a858fb85c3b2e0c015c3e568ed50066,301993702,3,2017-07-24 15:52:19.000000,2017-07-24 14:52:11.000000,10000.0000,13000.0000,30,,Good
8a858fbd5cd6054a015cda2e86250976,301993119,2,2017-07-24 11:04:32.000000,2017-07-24 10:04:17.000000,10000.0000,13000.0000,30,,Good
8a858fca5c830943015c83ea03b96004,301962138,3,2017-07-03 20:55:04.000000,2017-07-03 19:54:58.000000,10000.0000,13000.0000,30,,Good
8a858fd3552c75620155418b25e524a5,301977479,5,2017-07-14 12:12:04.000000,2017-07-14 11:11:56.000000,10000.0000,13000.0000,30,,Good
8a858fd858e2f19a0158f97e191916b7,301987395,8,2017-07-20 12:04:17.000000,2017-07-20 11:03:58.000000,20000.0000,23000.0000,30,,Good
8a858fe45cd62cbf015ce8a5a46a57a7,301995070,2,2017-07-25 11:15:55.000000,2017-07-25 10:15:49.000000,10000.0000,13000.0000,30,,Bad
8a858feb55f82bbf0155f95ae54a1925,301978873,4,2017-07-15 09:41:33.000000,2017-07-15 08:41:25.000000,10000.0000,11500.0000,15,,Good
8a858ff455a09f5a0155bb3d7ced7fe8,301972161,8,2017-07-10 21:14:41.000000,2017-07-10 20:13:31.000000,10000.0000,13000.0000,30,,Good
8a858ffb5b350b52015b355b3ea542d3,301977874,5,2017-07-14 15:37:14.000000,2017-07-14 14:36:03.000000,30000.0000,39000.0000,60,,Good
8a858ffd5c8d343d015c9e133a453a31,301978709,2,2017-07-15 07:22:54.000000,2017-07-15 06:22:42.000000,10000.0000,11500.0000,15,,Bad
8a858e175872e14e015876e1c25212de,301991150,6,2017-07-22 18:54:29.000000,2017-07-22 17:54:13.000000,10000.0000,13000.0000,30,,Bad
8a858e6f5cd5e874015cead5d36b257a,302001201,2,2017-07-28 19:27:06.000000,2017-07-28 18:26:59.000000,10000.0000,13000.0000,30,,Bad
8a858ec35a428dcc015a460e4bbe2929,301973742,4,2017-07-11 21:01:40.000000,2017-07-11 20:01:34.000000,10000.0000,11500.0000,15,,Bad
8a858f0b5b5ddd79015b5e73ab0e5443,301997681,5,2017-07-26 20:08:41.000000,2017-07-26 19:07:32.000000,10000.0000,13000.0000,30,,Bad
8a858f475b8bd761015b8c03cb5920cf,301989974,3,2017-07-21 20:16:14.000000,2017-07-21 19:16:08.000000,10000.0000,13000.0000,30,8a858e2d5bb55d46015bc86b9e566836,Bad
8a858f78550ba10401551b5beb391078,301996568,2,2017-07-26 09:53:24.000000,2017-07-26 08:52:13.000000,10000.0000,13000.0000,30,,Bad
8a858fdc57b91cfc0157d2d576b01016,301983810,3,2017-07-18 13:07:20.000000,2017-07-18 12:07:12.000000,30000.0000,39000.0000,60,,Bad
8a688b474ed5e088014ed8b6c50c5f51,301966919,5,2017-07-06 18:17:41.000000,2017-07-06 17:17:33.000000,30000.0000,34500.0000,30,8a858f875afc0db0015afee056815c8a,Good
8a85886f54517ee0015458b911ab289c,301988727,11,2017-07-21 07:17:30.000000,2017-07-21 06:17:02.000000,50000.0000,57500.0000,90,,Good
8a8588dc536a141301536b50d8aa10b5,301967527,14,2017-07-07 08:39:36.000000,2017-07-07 07:39:21.000000,40000.0000,44000.0000,30,,Bad
8a8588f853b1b2d40153be4cdb8c6810,301971704,4,2017-07-10 15:44:04.000000,2017-07-10 14:42:50.000000,20000.0000,24500.0000,30,,Good
8a85893d53e2e2f30153e9fb36255f0c,302001917,7,2017-07-29 09:54:56.000000,2017-07-29 08:53:45.000000,20000.0000,24500.0000,30,,Good
8a85898a53bc15600153c7b188b67a9e,301966249,7,2017-07-06 11:24:23.000000,2017-07-06 10:24:16.000000,20000.0000,24500.0000,30,,Good
8a8589f853efac520153f0ce27f61ee1,301981217,7,2017-07-17 07:49:14.000000,2017-07-17 06:49:06.000000,20000.0000,24500.0000,30,,Good
8a858e0a5b192e2e015b194726201191,301968999,5,2017-07-08 09:43:20.000000,2017-07-08 08:43:13.000000,20000.0000,24500.0000,30,,Good
8a858e105c1c09c8015c1cc872e155e5,301989064,3,2017-07-21 11:04:27.000000,2017-07-21 10:04:20.000000,10000.0000,13000.0000,30,,Good
8a858e1e54e2aa5a0154e7e0494068e1,301994522,6,2017-07-25 02:14:39.000000,2017-07-25 01:14:33.000000,10000.0000,13000.0000,30,,Good
8a858e225c404292015c4bc05b45616d,301995444,3,2017-07-25 15:06:03.000000,2017-07-25 14:05:55.000000,10000.0000,13000.0000,30,,Good
8a858e345bd96da8015bdcde39b37570,301964230,3,2017-07-05 06:54:33.000000,2017-07-05 05:54:28.000000,10000.0000,13000.0000,30,,Good
8a858e395ceefc8e015ceefcfdc3005f,302000906,2,2017-07-28 16:19:41.000000,2017-07-28 15:19:35.000000,10000.0000,13000.0000,30,,Bad
8a858e475c127bce015c16382ae853cb,301959858,3,2017-07-02 12:13:48.000000,2017-07-02 11:13:42.000000,10000.0000,13000.0000,30,8a858f8f5bfd3cfa015c0bff67f55d4b,Good
8a858e51584a1fc701584a2d9653035b,301978925,2,2017-07-15 10:21:48.000000,2017-07-15 09:21:40.000000,10000.0000,11000.0000,15,,Good
8a858e5856b7840c0156c2fa23987086,301976825,7,2017-07-14 00:12:52.000000,2017-07-13 23:11:42.000000,10000.0000,13000.0000,30,,Good
8a858e64590ae20001592d0712656fd5,301966823,7,2017-07-06 17:04:14.000000,2017-07-06 16:04:09.000000,20000.0000,23000.0000,30,,Good
8a858e69566ae5b8015684f4642c1f37,301997212,12,2017-07-26 15:29:16.000000,2017-07-26 14:29:10.000000,30000.0000,34500.0000,30,,Good
8a858e6c5c88d145015c96155c47559b,301998766,2,2017-07-27 13:12:26.000000,2017-07-27 12:12:21.000000,10000.0000,13000.0000,30,,Bad
8a858e705cb15527015cbfdc11d0733e,301958804,2,2017-07-01 11:19:55.000000,2017-07-01 10:19:49.000000,10000.0000,13000.0000,30,,Good
8a858e785c8d9167015c9d882f8c173e,301981265,2,2017-07-17 08:12:54.000000,2017-07-17 07:12:46.000000,10000.0000,13000.0000,30,,Good
8a858e875c63d395015c69cfb3733438,301964334,2,2017-07-05 08:22:01.000000,2017-07-05 07:21:56.000000,10000.0000,13000.0000,30,8a858f265c2187bd015c254c6c395bef,Good
8a858e935b496584015b49b68b7a2343,301975542,6,2017-07-13 07:43:00.000000,2017-07-13 06:42:53.000000,30000.0000,34500.0000,30,,Good
8a858eaf582fd5aa01582ffc7e8b117f,301964546,5,2017-07-05 10:31:11.000000,2017-07-05 09:31:06.000000,10000.0000,12250.0000,30,,Good
8a858eb75c21a2b9015c300ec2d16eee,301983233,3,2017-07-18 08:35:38.000000,2017-07-18 07:35:30.000000,10000.0000,13000.0000,30,,Good
8a858ed158f3044d015906884426348c,301967303,2,2017-07-07 01:23:42.000000,2017-07-07 00:23:31.000000,10000.0000,11500.0000,15,,Good
8a858ed55c63db54015c753ba4d83da3,301966046,2,2017-07-06 09:19:05.000000,2017-07-06 08:18:59.000000,10000.0000,13000.0000,30,,Good
8a858edb5bd936e4015be7b71da27564,301969694,3,2017-07-08 20:53:07.000000,2017-07-08 19:53:01.000000,10000.0000,13000.0000,30,8a858f4c5bc9eb48015bca216c74199a,Bad
8a858ee0564adc5001564f944be67238,301972670,2,2017-07-11 09:39:40.000000,2017-07-11 08:39:35.000000,10000.0000,13000.0000,30,,Good
8a858ee758b4c54a0158b7169a3f41cb,301958788,4,2017-07-01 11:01:59.000000,2017-07-01 10:01:53.000000,10000.0000,13000.0000,30,,Good
8a858ef255c55fd60155d8d393c94853,301989909,15,2017-07-21 19:25:04.000000,2017-07-21 18:24:56.000000,30000.0000,33000.0000,30,,Good
8a858f025c10dbcc015c113d455932a1,301977299,3,2017-07-14 10:36:42.000000,2017-07-14 09:36:35.000000,10000.0000,13000.0000,30,,Good
8a858f065b1fe50a015b1fed920f0c90,301975801,4,2017-07-13 10:37:14.000000,2017-07-13 09:37:06.000000,20000.0000,24500.0000,30,,Good
8a858f105b433879015b4367a838435d,301997864,3,2017-07-26 22:00:36.000000,2017-07-26 21:00:29.000000,10000.0000,11500.0000,15,,Good
8a858f1e5cef1d91015ceff83cb8577f,302002986,2,2017-07-30 04:13:39.000000,2017-07-30 03:13:32.000000,10000.0000,13000.0000,30,,Good
8a858f2c59b684590159b6d6a5242df3,301985771,5,2017-07-19 14:10:31.000000,2017-07-19 13:10:25.000000,10000.0000,12250.0000,30,,Good
8a858e6c5c88d145015c9817fa35283d,301975807,2,2017-07-13 10:42:07.000000,2017-07-13 09:41:59.000000,10000.0000,13000.0000,30,8a858f185c884965015c88980e642dc1,Good
8a858e71570f2c6b01571500eaba110b,301987450,2,2017-07-20 12:34:58.000000,2017-07-20 11:34:42.000000,10000.0000,13000.0000,30,,Good
8a858e79568ec7de015690a5594b3bea,301995139,12,2017-07-25 11:54:59.000000,2017-07-25 10:54:45.000000,40000.0000,44000.0000,30,,Good
8a858e875c63d395015c6e39cd9f2273,301996647,3,2017-07-26 10:32:02.000000,2017-07-26 09:31:55.000000,10000.0000,13000.0000,30,,Good
8a858e8e5bed1968015bed2ff2c80fc2,301958696,3,2017-07-01 09:02:44.000000,2017-07-01 08:02:38.000000,10000.0000,13000.0000,30,8a858edb5bd936e4015be394167c4698,Bad
8a858e985885ff6d015888f527e12be6,301993453,8,2017-07-24 14:03:43.000000,2017-07-24 13:03:28.000000,20000.0000,24500.0000,30,,Good
8a858eab5cf9c4c8015cfa60fae235fd,301988344,2,2017-07-20 21:16:21.000000,2017-07-20 20:16:15.000000,10000.0000,11500.0000,15,,Good
8a858eb95b8c2f6e015b8d569e153fb6,301963316,5,2017-07-04 14:51:22.000000,2017-07-04 13:51:16.000000,20000.0000,24500.0000,30,,Good
8a858ec45577f83e01557cf8b0ab3bc9,301991522,10,2017-07-23 07:28:06.000000,2017-07-23 06:27:59.000000,30000.0000,39000.0000,60,,Good
8a858ed35cd57328015cd582fc530a4a,301992243,2,2017-07-23 18:14:55.000000,2017-07-23 17:14:48.000000,10000.0000,13000.0000,30,,Good
8a858edb5b671760015b67573f222acd,301993644,5,2017-07-24 15:27:02.000000,2017-07-24 14:26:49.000000,20000.0000,24500.0000,30,,Good
8a858ee055ffbe17015602a7bc1c59f7,301960652,12,2017-07-03 08:50:36.000000,2017-07-03 07:50:31.000000,40000.0000,48000.0000,60,,Good
8a858ee45a22cbec015a23631b0c46cf,301989906,8,2017-07-21 19:24:23.000000,2017-07-21 18:24:16.000000,30000.0000,34500.0000,30,,Good
8a858ee75a1db75f015a1df3eb031cf7,301974284,5,2017-07-12 10:07:11.000000,2017-07-12 09:07:04.000000,10000.0000,11500.0000,15,,Good
8a858efb54ccb4820154cdc92e2239fc,302002427,10,2017-07-29 16:33:48.000000,2017-07-29 15:33:38.000000,30000.0000,39000.0000,60,,Good
8a858f045bb63525015bbfc1e9654aba,301966025,3,2017-07-06 09:06:36.000000,2017-07-06 08:06:29.000000,10000.0000,11500.0000,15,8a858f70575165bf0157564b41f10c18,Good
8a858f085bcf44be015bd2e931310a74,301968274,5,2017-07-07 16:54:23.000000,2017-07-07 15:54:18.000000,20000.0000,24500.0000,30,8a858f495bcefdb9015bcf9d6b173bf5,Good
8a858f1955b1c4df0155cdbeafe97a3e,301995973,2,2017-07-25 21:18:11.000000,2017-07-25 20:18:03.000000,10000.0000,13000.0000,30,,Good
8a858f255ca276c5015ca67eb9b05780,302001967,2,2017-07-29 10:41:23.000000,2017-07-29 09:41:15.000000,10000.0000,13000.0000,30,,Good
8a858f2c59caaf2c0159cb0d4b953714,301974899,2,2017-07-12 16:49:41.000000,2017-07-12 15:49:31.000000,10000.0000,13000.0000,30,,Good
8a858f305c8dd672015c9ba6b0c50159,301999884,2,2017-07-28 06:52:10.000000,2017-07-28 05:52:03.000000,10000.0000,13000.0000,30,,Good
8a858f365b2547f3015b25c392084b59,301983753,2,2017-07-18 12:43:38.000000,2017-07-18 11:43:31.000000,10000.0000,11500.0000,15,,Good
8a858f3d5add42e2015ae1afc0810894,301993609,6,2017-07-24 15:08:55.000000,2017-07-24 14:08:48.000000,20000.0000,24500.0000,30,,Good
8a858f4f552ae10101552bbe69264046,301996163,6,2017-07-26 00:41:09.000000,2017-07-25 23:41:03.000000,20000.0000,24500.0000,30,,Good
8a858f585bfd6341015bfed6f96d6046,302001066,2,2017-07-28 17:49:38.000000,2017-07-28 16:49:33.000000,10000.0000,13000.0000,30,,Bad
8a858f60560bc43d01560d6ed8b068e6,301982277,13,2017-07-17 16:34:59.000000,2017-07-17 15:34:52.000000,30000.0000,34500.0000,30,,Good
8a858f6a5d1e09b3015d28d2bea41914,301997713,2,2017-07-26 20:28:32.000000,2017-07-26 19:28:26.000000,10000.0000,11500.0000,15,,Good
8a858f725b49c0c0015b4f1f05784037,301988826,8,2017-07-21 08:36:24.000000,2017-07-21 07:36:08.000000,30000.0000,34500.0000,30,,Bad
8a858f7a5ca22d3c015ca282b1ac2e08,301995153,2,2017-07-25 12:03:11.000000,2017-07-25 11:03:01.000000,10000.0000,13000.0000,30,,Good
8a858f8c5ca0e7fe015ca109320612e2,301975139,2,2017-07-12 20:08:13.000000,2017-07-12 19:08:07.000000,10000.0000,13000.0000,30,,Good
8a858f99560bbe4501561ba1e2496884,301966969,12,2017-07-06 18:50:10.000000,2017-07-06 17:50:05.000000,40000.0000,44000.0000,30,,Good
8a858fa154e2912f01551033886c784b,301986934,5,2017-07-20 08:01:05.000000,2017-07-20 07:00:58.000000,10000.0000,11500.0000,15,,Good
8a858fab5cd5e1a7015cdc164d57632a,302003618,2,2017-07-30 15:58:06.000000,2017-07-30 14:57:58.000000,10000.0000,13000.0000,30,,Good
8a858fb15b34a708015b38878020108b,301972733,2,2017-07-11 10:23:23.000000,2017-07-11 09:23:17.000000,10000.0000,13000.0000,30,,Good
8a858fb95b5d059d015b5d19f66e182b,301995716,5,2017-07-25 17:53:59.000000,2017-07-25 16:52:47.000000,10000.0000,13000.0000,30,,Good
8a858fc15b68ba6a015b7765e93d54fa,301983684,4,2017-07-18 12:09:04.000000,2017-07-18 11:07:53.000000,20000.0000,24500.0000,30,,Good
8a858fd05bfd7d3c015c00f3ab130a8d,301971550,3,2017-07-10 14:25:22.000000,2017-07-10 13:25:16.000000,10000.0000,13000.0000,30,,Good
8a858fd85b685607015b75c236d17101,301964193,4,2017-07-05 06:00:39.000000,2017-07-05 05:00:33.000000,20000.0000,24500.0000,30,,Good
8a858fea5b8c314d015b8d032aaf7347,301999971,6,2017-07-28 07:56:24.000000,2017-07-28 06:56:18.000000,20000.0000,24500.0000,30,,Good
8a858ff257048b5001570c67315b660b,301997995,9,2017-07-26 23:41:45.000000,2017-07-26 22:41:38.000000,30000.0000,34500.0000,30,,Good
8a858ffc5aa39049015aa5111d27328c,301990447,6,2017-07-22 09:19:04.000000,2017-07-22 08:18:57.000000,30000.0000,34500.0000,30,,Bad
8a8589ec542eaa89015443b229544ffe,301968343,14,2017-07-07 17:43:14.000000,2017-07-07 16:43:07.000000,40000.0000,44000.0000,30,,Bad
8a858e2d597cf6250159830fb43c57ac,301987589,2,2017-07-20 13:46:55.000000,2017-07-20 12:46:46.000000,10000.0000,13000.0000,30,,Bad
8a858e875c63d395015c68fde9f9525a,301964431,2,2017-07-05 09:22:24.000000,2017-07-05 08:22:18.000000,10000.0000,13000.0000,30,,Bad
8a858f1b5b9136f7015b9f66e5c5327c,301985729,4,2017-07-19 13:49:35.000000,2017-07-19 12:49:27.000000,30000.0000,34500.0000,30,8a858f6e5b1a4fd0015b1a555f54042b,Bad
8a858f7e5c69a6e3015c6f838d472fa2,301958491,3,2017-07-01 01:58:17.000000,2017-07-01 00:58:11.000000,10000.0000,11500.0000,15,,Bad
8a858fb35a9469ec015a94f9554a5d13,301964398,4,2017-07-05 09:06:51.000000,2017-07-05 08:06:45.000000,10000.0000,13000.0000,30,,Bad
8a858ff9580b881201580bac5a811068,301967426,2,2017-07-07 07:14:48.000000,2017-07-07 06:14:41.000000,10000.0000,11500.0000,15,,Bad
8a85886f54517ee001546a2717571d36,301994659,14,2017-07-25 07:15:37.000000,2017-07-25 06:15:30.000000,40000.0000,44000.0000,30,,Good
8a8588f754a058cb0154b922d7fe1ffd,301977664,11,2017-07-14 13:44:33.000000,2017-07-14 12:44:25.000000,40000.0000,48000.0000,60,,Bad
8a85893d53e2e2f30153e587432034bf,301982399,9,2017-07-17 17:41:43.000000,2017-07-17 16:41:37.000000,35000.0000,38500.0000,30,,Good
8a85897353d85af80153d8a368020159,301971930,11,2017-07-10 18:04:26.000000,2017-07-10 17:04:21.000000,40000.0000,44000.0000,30,,Good
8a8589c1545181f3015466b5659a4299,301963567,11,2017-07-04 17:16:34.000000,2017-07-04 16:15:28.000000,50000.0000,57500.0000,90,,Good
8a858e0156b782a10156b96d30cb5b73,301995468,9,2017-07-25 15:17:26.000000,2017-07-25 14:17:19.000000,40000.0000,48000.0000,60,,Good
8a858e055ac84a51015ac9a10d857523,301988693,4,2017-07-21 06:40:35.000000,2017-07-21 05:40:19.000000,10000.0000,11125.0000,15,,Good
8a858e105c1c09c8015c1f8d43752c0a,301959439,3,2017-07-01 21:22:56.000000,2017-07-01 20:22:49.000000,10000.0000,13000.0000,30,8a858f3b5c1c5a08015c1f69e3786a85,Good
8a858e155cd052b0015cd2a48d745802,301976848,2,2017-07-14 00:52:53.000000,2017-07-13 23:52:45.000000,10000.0000,11500.0000,15,,Good
8a858e215ca77c7f015ca8e61b12437c,301964965,2,2017-07-05 14:30:08.000000,2017-07-05 13:30:02.000000,10000.0000,13000.0000,30,,Good
8a858f3159f585d30159f9b058fc1e2f,301965993,6,2017-07-06 08:41:21.000000,2017-07-06 07:41:15.000000,20000.0000,24500.0000,30,,Bad
8a858f3a58a6d6720158b1b681871a59,301983808,9,2017-07-18 13:07:37.000000,2017-07-18 12:06:26.000000,40000.0000,48000.0000,60,,Good
8a858f415686c0ab0156893370741aa5,301988249,14,2017-07-20 20:10:47.000000,2017-07-20 19:10:32.000000,50000.0000,52500.0000,30,,Good
8a858f4e5d1d97f9015d1da5168f0863,302003603,2,2017-07-30 15:41:37.000000,2017-07-30 14:41:29.000000,10000.0000,11500.0000,15,8a858f255ca276c5015ca6175ff526db,Good
8a858f6055f82d2c0155f8c77b2b072d,301994425,8,2017-07-24 23:37:29.000000,2017-07-24 22:37:23.000000,30000.0000,39000.0000,60,,Good
8a858f665cf43442015cf4504cd91679,301978083,2,2017-07-14 17:38:30.000000,2017-07-14 16:38:24.000000,10000.0000,11500.0000,15,,Good
8a858f775d0e8a23015d1213843d3896,301987214,2,2017-07-20 10:26:45.000000,2017-07-20 09:26:36.000000,10000.0000,11500.0000,15,,Good
8a858f7b5ca7abe3015cab4166a26278,301972750,2,2017-07-11 10:34:57.000000,2017-07-11 09:34:52.000000,10000.0000,13000.0000,30,,Good
8a858f885adcf4e8015addc0f5b3608c,301960704,3,2017-07-03 09:34:34.000000,2017-07-03 08:33:29.000000,10000.0000,13000.0000,30,,Good
8a858f8e5c5f46fc015c62dc39102d88,301975656,2,2017-07-13 09:03:32.000000,2017-07-13 08:03:26.000000,10000.0000,13000.0000,30,8a858f235b8bf5bc015b8bf94dbc0278,Bad
8a858f935b8753e6015b87cd4412251d,301987540,3,2017-07-20 13:18:29.000000,2017-07-20 12:18:16.000000,10000.0000,11500.0000,15,8a858f625b43c0a1015b43eff5df430b,Good
8a858f9c5be882ce015be8911fac0b0f,301967567,4,2017-07-07 09:04:39.000000,2017-07-07 08:04:33.000000,20000.0000,24500.0000,30,,Good
8a858fa05c82907b015c82d5933a2b8a,301998829,2,2017-07-27 13:50:07.000000,2017-07-27 12:50:00.000000,10000.0000,11500.0000,15,8a858f225bfdb280015c0c98b6ca631b,Good
8a858fa3552ae112015546dc8ab052c2,301991632,7,2017-07-23 09:25:06.000000,2017-07-23 08:24:59.000000,40000.0000,44000.0000,30,,Good
8a858fa5552add5d015545f1fbad57f0,302000888,12,2017-07-28 16:12:39.000000,2017-07-28 15:12:33.000000,40000.0000,48000.0000,60,,Good
8a858fae59ac8f090159ac9a70b80cb8,302003191,2,2017-07-30 09:54:54.000000,2017-07-30 08:54:46.000000,10000.0000,11500.0000,15,,Good
8a858fb959b74eaa0159ba8cdd0f0142,301972318,8,2017-07-11 00:09:35.000000,2017-07-10 23:09:30.000000,20000.0000,23000.0000,30,,Good
8a858fc55b00e79e015b055959ee5e97,301972454,8,2017-07-11 06:51:52.000000,2017-07-11 05:51:47.000000,30000.0000,34500.0000,30,,Good
8a858fce5bed2476015bed31fd290906,301997847,4,2017-07-26 21:52:52.000000,2017-07-26 20:52:45.000000,20000.0000,24500.0000,30,,Good
8a858fd35b5dfefb015b5f002aa050a3,301974376,7,2017-07-12 11:01:58.000000,2017-07-12 10:00:48.000000,30000.0000,34500.0000,30,,Good
8a858fe5569398920156b44aab096abc,301983914,2,2017-07-18 14:00:49.000000,2017-07-18 13:00:41.000000,10000.0000,11500.0000,15,,Good
8a858fea5b8c314d015b8d51dc2d7d31,302002824,2,2017-07-29 22:33:20.000000,2017-07-29 21:32:10.000000,10000.0000,11500.0000,15,8a858fbf5b3a0b46015b3a75f2633e33,Good
8a858ff554d9de480154ddfe4f3773fb,301962390,12,2017-07-04 00:19:27.000000,2017-07-03 23:19:20.000000,40000.0000,44000.0000,30,,Good
8a858fff5c79144c015c7bdbfc086ce1,301967027,2,2017-07-06 19:42:39.000000,2017-07-06 18:42:34.000000,10000.0000,13000.0000,30,,Good
8a858e105bd92644015be472bab768c3,301961611,2,2017-07-03 17:44:15.000000,2017-07-03 16:44:08.000000,10000.0000,13000.0000,30,8a858fa25bd92c20015bdbe4fac67f20,Bad
8a858e5b5ca767e1015ca9d8f9d750f4,301979838,2,2017-07-15 23:25:06.000000,2017-07-15 22:24:59.000000,10000.0000,13000.0000,30,,Bad
8a858eb65c3b3074015c44572e8e1e23,301995854,3,2017-07-25 19:56:59.000000,2017-07-25 18:56:52.000000,10000.0000,13000.0000,30,,Bad
